sender,receiver,amount,timestamp,type,is_fraud
U476,U551,5020.84,2025-10-04 22:23:02,payment,0
U156,U545,19829.61,2025-10-01 08:42:32,payment,0
U189,U682,3530.25,2025-10-19 01:55:19,cash_in,0
U798,U584,16184.75,2025-10-16 06:49:35,payment,0
U412,U492,2399.89,2025-10-05 00:23:34,payment,0
U671,U847,6463.22,2025-10-08 02:18:09,transfer,0
U186,U527,1172.9,2025-10-27 19:33:55,payment,0
U371,U54,4768.42,2025-10-02 16:15:26,cash_in,0
U610,U742,15175.16,2025-10-28 11:54:10,transfer,0
U788,U542,14288.3,2025-10-16 20:19:17,cash_in,0
U429,U332,1175.18,2025-10-20 13:24:06,payment,0
U297,U254,18838.55,2025-10-28 17:18:50,cash_in,0
U645,U418,12198.74,2025-10-09 15:02:19,transfer,0
U805,U33,18443.66,2025-10-08 11:03:47,cash_in,0
U203,U514,6159.75,2025-10-21 09:10:46,transfer,0
U751,U567,8332.0,2025-10-23 00:55:04,cash_in,0
U174,U814,18926.76,2025-10-26 12:42:17,payment,0
U20,U754,15432.23,2025-10-29 16:03:47,transfer,0
U555,U663,953.12,2025-10-01 03:24:49,cash_in,0
U696,U201,3568.96,2025-10-18 02:14:44,cash_in,0
U248,U139,10518.25,2025-10-18 01:49:51,transfer,0
U524,U738,12357.78,2025-10-14 17:22:38,transfer,0
U686,U489,19138.17,2025-10-12 20:56:37,cash_in,0
U588,U972,18544.37,2025-10-10 04:04:00,payment,0
U86,U360,11630.35,2025-10-05 23:16:32,transfer,0
U856,U297,487.98,2025-10-24 00:52:39,cash_in,0
U277,U873,12244.7,2025-10-16 02:16:36,transfer,0
U366,U978,7769.49,2025-10-16 01:59:19,cash_in,0
U588,U324,14986.95,2025-10-23 23:33:41,cash_in,0
U355,U302,15800.85,2025-10-28 10:14:23,cash_in,0
U848,U629,18868.85,2025-10-06 15:06:18,payment,0
U682,U754,18069.9,2025-10-15 03:11:38,cash_in,0
U912,U356,8538.34,2025-10-02 15:21:01,cash_in,0
U168,U436,19820.16,2025-10-12 07:26:24,transfer,0
U528,U282,7048.26,2025-10-23 00:59:06,cash_in,0
U171,U355,18024.75,2025-10-29 06:42:42,transfer,0
U450,U522,19163.25,2025-10-25 01:30:08,transfer,0
U321,U291,9434.32,2025-10-25 02:39:50,payment,0
U853,U622,14527.39,2025-10-21 21:28:08,transfer,0
U198,U951,6222.0,2025-10-10 23:57:19,payment,0
U535,U570,18359.58,2025-10-11 05:57:33,transfer,0
U196,U746,16692.21,2025-10-09 01:19:55,payment,0
U111,U473,9674.27,2025-10-10 03:14:54,cash_in,0
U221,U61,6362.52,2025-10-20 17:00:20,payment,0
U618,U894,905.16,2025-10-10 09:51:05,transfer,0
U779,U638,4158.8,2025-10-27 00:57:14,payment,0
U786,U415,342.9,2025-10-06 06:04:26,payment,0
U73,U252,17367.44,2025-10-12 09:27:06,cash_in,0
U440,U358,3229.94,2025-10-24 00:29:54,payment,0
U64,U329,1956.25,2025-10-15 13:24:41,cash_in,0
U408,U185,7289.95,2025-10-24 08:55:41,transfer,0
U9,U278,3379.34,2025-10-11 07:29:38,payment,0
U632,U826,17802.69,2025-10-22 23:57:18,transfer,0
U542,U861,18350.75,2025-10-10 21:08:04,cash_in,0
U208,U533,7971.06,2025-10-13 18:34:18,payment,0
U786,U521,17218.79,2025-10-25 22:27:37,payment,0
U587,U348,10416.43,2025-10-17 03:10:47,cash_in,0
U779,U576,15091.32,2025-10-24 18:45:30,payment,0
U729,U642,16681.86,2025-10-01 08:16:41,payment,0
U834,U948,18630.59,2025-10-22 13:54:59,payment,0
U723,U115,12315.5,2025-10-19 14:31:14,transfer,0
U494,U618,18492.74,2025-10-22 11:18:18,payment,0
U15,U111,8003.59,2025-10-07 21:08:17,cash_in,0
U164,U491,4553.07,2025-10-04 19:07:05,payment,0
U628,U788,3040.36,2025-10-17 00:44:19,transfer,0
U501,U296,19918.58,2025-10-26 09:21:12,cash_in,0
U798,U520,18828.66,2025-10-05 14:23:50,payment,0
U760,U3,15007.9,2025-10-25 20:06:40,payment,0
U987,U637,9414.67,2025-10-21 19:34:45,cash_in,0
U934,U400,11113.35,2025-10-10 04:52:45,transfer,0
U44,U217,11036.87,2025-10-15 19:19:36,transfer,0
U216,U883,1171.77,2025-10-14 19:04:32,transfer,0
U818,U401,8244.9,2025-10-27 02:55:52,payment,0
U595,U366,12998.7,2025-10-13 19:51:04,transfer,0
U805,U741,2306.22,2025-10-18 23:28:46,cash_in,0
U956,U208,19821.8,2025-10-06 14:30:29,cash_in,0
U452,U349,3695.43,2025-10-03 11:51:29,cash_in,0
U301,U899,11144.09,2025-10-03 16:09:24,transfer,0
U488,U5,18029.89,2025-10-09 10:11:02,cash_in,0
U421,U138,1105.16,2025-10-16 08:25:03,transfer,0
U636,U811,17508.96,2025-10-06 04:23:20,payment,0
U923,U820,19835.59,2025-10-06 18:21:40,cash_in,0
U629,U839,13865.59,2025-10-23 04:15:47,payment,0
U300,U316,1015.89,2025-10-13 03:47:28,transfer,0
U269,U712,10735.83,2025-10-07 11:31:45,transfer,0
U756,U451,9272.64,2025-10-05 18:45:42,cash_in,0
U994,U440,16343.64,2025-10-10 17:15:53,payment,0
U939,U966,9526.82,2025-10-13 12:40:27,payment,0
U745,U381,16423.14,2025-10-07 16:10:01,payment,0
U812,U822,17294.06,2025-10-25 08:45:26,payment,0
U923,U40,7240.33,2025-10-08 23:57:58,cash_in,0
U874,U216,41.4,2025-10-01 11:10:02,payment,0
U369,U8,1233.02,2025-10-06 01:09:36,payment,0
U336,U195,17077.86,2025-10-02 20:44:22,cash_in,0
U393,U712,3064.58,2025-10-11 09:16:23,transfer,0
U486,U487,2373.27,2025-10-18 02:03:58,payment,0
U13,U305,4881.17,2025-10-02 00:12:12,payment,0
U111,U762,13626.93,2025-10-26 09:14:24,transfer,0
U543,U144,17153.33,2025-10-09 05:57:09,transfer,0
U228,U213,5745.25,2025-10-18 19:16:39,transfer,0
U995,U830,9990.81,2025-10-25 10:13:42,transfer,0
U126,U548,5395.85,2025-10-17 04:16:58,payment,0
U626,U363,889.29,2025-10-28 04:58:09,cash_in,0
U880,U841,5581.0,2025-10-03 19:08:39,payment,0
U75,U587,18550.56,2025-10-04 19:37:57,cash_in,0
U557,U942,1582.39,2025-10-04 03:09:17,transfer,0
U706,U530,11358.09,2025-10-27 09:38:23,transfer,0
U199,U616,11782.54,2025-10-07 20:46:09,transfer,0
U378,U696,1428.11,2025-10-28 10:25:22,cash_in,0
U900,U840,9998.23,2025-10-14 19:57:33,transfer,0
U267,U394,8504.74,2025-10-21 07:06:10,cash_in,0
U908,U392,11725.73,2025-10-20 23:33:33,payment,0
U933,U115,10331.57,2025-10-10 08:44:51,payment,0
U685,U215,16236.55,2025-10-12 21:04:20,payment,0
U405,U635,16111.29,2025-10-13 06:23:14,transfer,0
U846,U476,5600.79,2025-10-19 09:37:56,payment,0
U72,U257,1225.16,2025-10-10 05:35:20,transfer,0
U877,U702,17420.18,2025-10-16 05:19:18,payment,0
U931,U774,19971.29,2025-10-01 11:44:42,cash_in,0
U990,U486,18267.36,2025-10-23 04:09:16,transfer,0
U540,U58,5375.28,2025-10-23 06:27:22,transfer,0
U733,U954,13903.43,2025-10-14 19:49:26,payment,0
U10,U363,8223.62,2025-10-16 01:09:25,payment,0
U597,U25,12586.02,2025-10-05 16:05:17,transfer,0
U774,U503,8573.45,2025-10-18 08:23:50,transfer,0
U671,U459,11665.56,2025-10-28 07:18:35,cash_in,0
U183,U104,12965.96,2025-10-02 20:47:27,cash_in,0
U705,U408,6747.42,2025-10-29 03:16:29,transfer,0
U733,U793,14335.36,2025-10-17 11:25:39,payment,0
U370,U318,154.38,2025-10-28 19:30:09,transfer,0
U868,U495,523.81,2025-10-23 12:19:55,transfer,0
U185,U927,8396.19,2025-10-05 02:52:35,cash_in,0
U894,U772,18446.41,2025-10-08 17:48:40,transfer,0
U164,U716,4898.4,2025-10-08 21:29:41,transfer,0
U140,U946,10695.52,2025-10-24 21:10:24,transfer,0
U223,U944,10350.73,2025-10-22 01:12:07,transfer,0
U204,U34,6643.97,2025-10-15 18:09:47,cash_in,0
U702,U224,18793.8,2025-10-28 06:52:26,transfer,0
U291,U303,9077.52,2025-10-28 21:32:02,cash_in,0
U318,U854,11510.42,2025-10-15 21:13:17,payment,0
U495,U587,19432.07,2025-10-03 22:22:27,payment,0
U799,U721,6036.67,2025-10-21 11:32:25,payment,0
U174,U706,12476.84,2025-10-27 05:34:56,cash_in,0
U702,U240,6170.74,2025-10-02 00:32:00,cash_in,0
U78,U915,382.42,2025-10-25 14:54:20,payment,0
U421,U570,9865.78,2025-10-12 10:34:13,cash_in,0
U374,U122,11873.23,2025-10-24 06:42:00,transfer,0
U969,U650,2712.48,2025-10-23 05:40:32,transfer,0
U839,U789,16664.71,2025-10-05 22:16:57,payment,0
U555,U357,18498.6,2025-10-06 11:34:56,transfer,0
U199,U195,11277.96,2025-10-14 13:05:47,transfer,0
U442,U233,12332.96,2025-10-03 13:51:08,payment,0
U695,U750,3635.77,2025-10-20 17:51:33,transfer,0
U898,U56,16102.53,2025-10-11 01:56:45,transfer,0
U817,U879,15707.87,2025-10-25 12:24:29,cash_in,0
U997,U775,1369.02,2025-10-25 23:38:17,cash_in,0
U184,U157,10677.81,2025-10-10 01:38:44,transfer,0
U822,U49,8920.43,2025-10-05 04:50:05,transfer,0
U97,U232,18459.76,2025-10-23 19:58:05,cash_in,0
U566,U515,896.86,2025-10-02 03:53:12,cash_in,0
U575,U155,8656.27,2025-10-01 21:53:57,transfer,0
U821,U921,16706.01,2025-10-22 02:19:22,transfer,0
U798,U112,15259.42,2025-10-11 08:24:54,cash_in,0
U693,U684,10904.17,2025-10-22 16:35:16,cash_in,0
U811,U719,9340.2,2025-10-07 17:14:26,payment,0
U186,U149,1984.32,2025-10-10 00:37:26,payment,0
U571,U703,7225.66,2025-10-19 02:40:13,payment,0
U638,U150,17810.89,2025-10-24 07:02:20,payment,0
U43,U572,18414.15,2025-10-27 11:53:40,payment,0
U899,U420,5283.25,2025-10-26 12:37:47,payment,0
U435,U716,18532.91,2025-10-04 03:21:30,transfer,0
U926,U517,3017.24,2025-10-20 00:50:05,payment,0
U670,U534,11710.08,2025-10-29 22:07:27,payment,0
U479,U539,3976.75,2025-10-03 15:40:47,cash_in,0
U957,U301,7457.39,2025-10-28 21:57:28,transfer,0
U219,U691,12656.03,2025-10-01 06:58:15,transfer,0
U910,U35,5973.96,2025-10-17 06:49:38,cash_in,0
U251,U275,13245.73,2025-10-07 02:24:13,cash_in,0
U428,U272,19602.92,2025-10-03 02:20:33,payment,0
U449,U186,12230.35,2025-10-18 09:47:52,payment,0
U246,U380,19173.28,2025-10-05 07:02:06,transfer,0
U800,U890,11277.79,2025-10-17 17:04:25,cash_in,0
U335,U590,15895.43,2025-10-25 11:05:30,cash_in,0
U780,U964,12936.47,2025-10-12 02:23:15,cash_in,0
U793,U287,14872.2,2025-10-06 10:20:36,cash_in,0
U827,U902,3685.16,2025-10-29 08:25:48,payment,0
U406,U190,8634.12,2025-10-19 17:18:01,cash_in,0
U718,U250,14713.11,2025-10-07 02:14:37,transfer,0
U502,U237,1004.0,2025-10-13 08:57:09,transfer,0
U566,U522,9871.95,2025-10-23 11:38:00,cash_in,0
U539,U748,4028.62,2025-10-16 07:38:24,cash_in,0
U578,U332,9877.76,2025-10-14 18:55:04,transfer,0
U163,U780,11876.26,2025-10-01 10:34:01,cash_in,0
U857,U604,15972.62,2025-10-02 09:06:39,cash_in,0
U478,U843,10482.43,2025-10-18 16:51:28,transfer,0
U60,U972,7136.13,2025-10-26 17:20:38,payment,0
U105,U8,10235.16,2025-10-19 04:00:33,payment,0
U576,U289,3056.22,2025-10-04 22:37:26,payment,0
U22,U585,10678.44,2025-10-21 02:41:26,payment,0
U483,U842,5590.05,2025-10-08 20:00:20,transfer,0
U832,U539,5804.52,2025-10-21 01:19:38,transfer,0
U427,U108,1501.11,2025-10-16 23:06:14,cash_in,0
U262,U706,4125.33,2025-10-05 12:21:48,transfer,0
U572,U531,8557.07,2025-10-03 18:08:41,transfer,0
U550,U934,10350.28,2025-10-13 03:30:05,cash_in,0
U914,U742,2180.51,2025-10-05 22:06:41,transfer,0
U746,U936,11691.09,2025-10-12 20:19:02,payment,0
U347,U371,18132.14,2025-10-04 16:53:30,transfer,0
U846,U817,11056.93,2025-10-06 15:18:55,cash_in,0
U772,U227,2313.97,2025-10-28 06:07:59,cash_in,0
U662,U179,9573.32,2025-10-09 12:42:44,transfer,0
U800,U735,2138.43,2025-10-19 10:23:50,cash_in,0
U352,U468,15687.56,2025-10-26 07:08:34,cash_in,0
U493,U537,17849.62,2025-10-10 05:12:22,transfer,0
U871,U659,800.68,2025-10-25 12:52:59,payment,0
U703,U698,5062.62,2025-10-01 00:11:58,transfer,0
U654,U709,19195.63,2025-10-13 06:24:50,payment,0
U869,U214,12446.52,2025-10-19 08:25:40,transfer,0
U550,U997,17398.11,2025-10-14 03:45:34,cash_in,0
U929,U878,1680.92,2025-10-03 06:42:30,payment,0
U791,U312,15466.22,2025-10-20 03:31:30,transfer,0
U741,U76,5656.68,2025-10-17 03:39:23,payment,0
U407,U331,244.13,2025-10-24 08:08:42,cash_in,0
U346,U60,8518.29,2025-10-11 02:37:43,cash_in,0
U400,U924,10439.75,2025-10-21 10:48:29,cash_in,0
U37,U874,7997.4,2025-10-17 05:25:50,cash_in,0
U763,U189,59.51,2025-10-12 21:50:36,payment,0
U1,U655,3922.3,2025-10-02 05:21:22,cash_in,0
U257,U137,4708.86,2025-10-06 20:23:39,transfer,0
U329,U211,1000.41,2025-10-19 00:12:06,payment,0
U679,U829,6582.43,2025-10-01 10:03:10,payment,0
U165,U545,19822.17,2025-10-27 08:47:40,payment,0
U676,U85,14866.27,2025-10-20 14:30:21,cash_in,0
U361,U58,5733.94,2025-10-22 02:05:40,payment,0
U914,U772,6734.95,2025-10-11 00:04:36,transfer,0
U464,U10,1596.41,2025-10-15 02:38:07,transfer,0
U7,U710,16015.13,2025-10-20 07:54:36,payment,0
U9,U341,4725.88,2025-10-15 07:34:40,cash_in,0
U887,U661,13519.37,2025-10-11 20:00:02,cash_in,0
U13,U19,10593.06,2025-10-14 08:05:46,payment,0
U986,U862,15117.73,2025-10-06 03:22:22,payment,0
U695,U546,12292.99,2025-10-28 04:34:56,cash_in,0
U511,U251,5773.1,2025-10-16 04:55:50,transfer,0
U214,U730,19170.81,2025-10-02 06:41:01,cash_in,0
U577,U638,16130.28,2025-10-25 18:04:18,transfer,0
U739,U801,10403.44,2025-10-13 17:12:27,payment,0
U833,U745,19355.34,2025-10-29 10:54:47,payment,0
U33,U583,16918.83,2025-10-16 22:53:54,transfer,0
U89,U109,6284.23,2025-10-05 13:01:35,transfer,0
U498,U275,11069.69,2025-10-19 20:13:12,payment,0
U761,U331,9864.58,2025-10-10 05:34:21,payment,0
U248,U640,9662.43,2025-10-22 11:01:51,payment,0
U546,U596,12077.6,2025-10-25 10:03:55,transfer,0
U608,U236,584.01,2025-10-16 06:17:33,cash_in,0
U686,U63,1308.45,2025-10-25 08:19:11,transfer,0
U39,U253,3252.92,2025-10-05 06:12:04,cash_in,0
U155,U7,18648.63,2025-10-02 03:51:26,transfer,0
U313,U128,4502.88,2025-10-27 22:37:52,transfer,0
U638,U503,1728.95,2025-10-17 00:02:00,payment,0
U145,U512,18136.24,2025-10-06 21:04:19,transfer,0
U916,U942,15043.52,2025-10-21 11:39:13,payment,0
U912,U407,11139.09,2025-10-25 23:44:06,transfer,0
U6,U761,8906.14,2025-10-18 19:24:27,transfer,0
U125,U908,13345.8,2025-10-02 02:17:08,transfer,0
U383,U70,6631.1,2025-10-29 04:18:17,payment,0
U221,U598,2075.86,2025-10-14 21:43:46,payment,0
U71,U96,18482.98,2025-10-22 04:41:56,transfer,0
U505,U796,4137.54,2025-10-10 09:50:20,cash_in,0
U807,U665,11295.1,2025-10-17 15:06:33,payment,0
U462,U583,15667.87,2025-10-04 11:39:44,payment,0
U740,U326,8986.41,2025-10-11 23:19:51,cash_in,0
U209,U226,18734.4,2025-10-21 16:56:00,transfer,0
U960,U800,19666.15,2025-10-12 03:42:02,cash_in,0
U901,U159,13182.52,2025-10-25 16:23:30,cash_in,0
U833,U900,88.45,2025-10-25 00:04:47,transfer,0
U212,U347,11037.98,2025-10-04 23:41:18,payment,0
U459,U379,7528.72,2025-10-06 15:11:02,cash_in,0
U331,U838,9617.71,2025-10-27 11:59:56,transfer,0
U107,U592,18375.84,2025-10-08 02:58:27,cash_in,0
U869,U724,11483.7,2025-10-11 11:18:52,cash_in,0
U383,U379,10837.91,2025-10-06 06:27:18,transfer,0
U698,U126,13972.82,2025-10-17 10:19:33,payment,0
U453,U359,12965.76,2025-10-01 12:42:50,payment,0
U589,U120,532.9,2025-10-19 04:38:10,payment,0
U533,U497,19403.96,2025-10-16 19:57:47,transfer,0
U599,U530,11308.11,2025-10-26 14:07:24,cash_in,0
U48,U786,19946.65,2025-10-16 22:31:28,payment,0
U315,U465,8728.92,2025-10-05 00:39:49,payment,0
U457,U67,15734.85,2025-10-25 21:28:25,cash_in,0
U904,U588,3836.14,2025-10-17 07:15:51,transfer,0
U536,U421,12814.91,2025-10-05 15:52:54,cash_in,0
U417,U476,2398.89,2025-10-26 03:49:21,transfer,0
U388,U993,9582.2,2025-10-29 16:45:11,cash_in,0
U942,U668,8919.73,2025-10-16 00:21:24,payment,0
U182,U540,15430.63,2025-10-05 22:45:52,cash_in,0
U973,U125,17883.79,2025-10-20 01:05:59,cash_in,0
U325,U72,10556.77,2025-10-23 00:05:17,transfer,0
U529,U667,16564.41,2025-10-24 23:08:21,transfer,0
U804,U497,2605.12,2025-10-08 22:39:43,payment,0
U473,U893,2301.2,2025-10-21 06:35:40,cash_in,0
U882,U677,6752.88,2025-10-22 12:22:53,cash_in,0
U841,U733,11262.79,2025-10-14 02:03:20,payment,0
U215,U965,8387.76,2025-10-22 16:29:45,payment,0
U949,U375,7002.6,2025-10-16 15:18:37,cash_in,0
U867,U592,13139.54,2025-10-06 21:12:06,transfer,0
U708,U857,19882.85,2025-10-07 06:02:37,cash_in,0
U678,U935,19386.81,2025-10-28 16:08:48,transfer,0
U740,U320,7953.18,2025-10-04 21:44:48,cash_in,0
U456,U239,10087.84,2025-10-19 09:30:03,cash_in,0
U466,U7,2099.79,2025-10-21 16:50:53,cash_in,0
U749,U817,7659.99,2025-10-15 19:03:17,payment,0
U187,U725,3765.51,2025-10-02 19:29:02,transfer,0
U39,U606,6203.14,2025-10-28 09:59:02,cash_in,0
U210,U563,14345.85,2025-10-05 15:24:32,transfer,0
U120,U942,17410.28,2025-10-15 07:04:35,transfer,0
U292,U796,10219.35,2025-10-13 08:18:29,payment,0
U183,U788,4710.8,2025-10-18 14:05:14,cash_in,0
U298,U294,19551.9,2025-10-10 12:39:23,cash_in,0
U184,U384,14854.98,2025-10-23 01:31:49,transfer,0
U356,U800,18693.06,2025-10-22 02:43:08,cash_in,0
U628,U158,7676.44,2025-10-24 02:06:29,payment,0
U618,U116,16530.84,2025-10-27 13:09:54,cash_in,0
U470,U95,1535.71,2025-10-16 13:16:47,transfer,0
U885,U465,15275.67,2025-10-08 22:00:22,cash_in,0
U932,U194,17521.36,2025-10-09 01:11:54,cash_in,0
U571,U888,10450.13,2025-10-28 12:41:38,cash_in,0
U193,U789,9883.89,2025-10-24 20:45:42,cash_in,0
U814,U392,12833.09,2025-10-06 15:45:43,transfer,0
U837,U516,997.26,2025-10-15 19:45:18,cash_in,0
U624,U889,18967.05,2025-10-20 16:16:16,transfer,0
U917,U771,6055.14,2025-10-13 22:43:20,cash_in,0
U302,U13,16807.56,2025-10-29 22:02:57,payment,0
U82,U877,4663.49,2025-10-05 21:40:30,cash_in,0
U209,U712,3087.11,2025-10-03 06:10:45,transfer,0
U629,U90,1093.96,2025-10-17 00:43:30,transfer,0
U42,U745,13339.25,2025-10-27 17:35:57,payment,0
U789,U684,15808.03,2025-10-06 00:50:07,cash_in,0
U826,U72,18881.99,2025-10-13 16:27:42,payment,0
U711,U635,9656.78,2025-10-01 18:06:53,cash_in,0
U199,U256,16688.24,2025-10-04 10:10:31,transfer,0
U731,U368,17190.31,2025-10-24 21:09:17,payment,0
U648,U25,6593.64,2025-10-06 03:19:14,transfer,0
U267,U354,13650.64,2025-10-03 19:48:53,payment,0
U308,U485,6760.93,2025-10-09 19:00:09,payment,0
U950,U246,19851.21,2025-10-29 02:06:28,payment,0
U96,U323,18691.87,2025-10-21 08:14:30,payment,0
U415,U497,19654.1,2025-10-12 09:42:38,payment,0
U512,U676,18098.86,2025-10-28 23:36:32,payment,0
U811,U427,2800.46,2025-10-23 13:36:32,payment,0
U394,U61,17415.47,2025-10-28 06:44:43,payment,0
U752,U554,11361.25,2025-10-01 07:27:25,cash_in,0
U675,U621,15710.02,2025-10-26 11:03:33,payment,0
U492,U907,11317.08,2025-10-02 08:44:17,cash_in,0
U160,U320,5399.07,2025-10-08 06:28:31,payment,0
U135,U706,1855.87,2025-10-08 17:37:24,transfer,0
U339,U236,8092.71,2025-10-21 12:28:19,cash_in,0
U723,U967,4583.04,2025-10-07 12:00:13,payment,0
U631,U937,18529.38,2025-10-19 08:49:27,transfer,0
U370,U334,12240.29,2025-10-05 10:37:29,transfer,0
U368,U174,18651.25,2025-10-03 21:41:27,cash_in,0
U992,U722,10268.58,2025-10-26 16:29:38,transfer,0
U4,U372,7294.82,2025-10-20 03:26:20,cash_in,0
U348,U153,18843.62,2025-10-22 10:17:43,payment,0
U635,U97,19849.88,2025-10-28 04:27:47,transfer,0
U768,U777,1677.99,2025-10-22 15:33:03,payment,0
U5,U242,12491.62,2025-10-03 15:08:40,transfer,0
U376,U257,19109.25,2025-10-23 15:14:43,cash_in,0
U503,U815,11681.59,2025-10-06 11:23:08,payment,0
U378,U401,8469.68,2025-10-12 21:25:20,payment,0
U70,U732,11435.59,2025-10-12 01:46:27,payment,0
U135,U684,4953.18,2025-10-25 02:34:19,payment,0
U603,U537,16562.71,2025-10-13 10:12:05,transfer,0
U676,U361,1703.18,2025-10-07 03:50:12,cash_in,0
U302,U493,2488.1,2025-10-27 00:23:32,payment,0
U276,U132,19912.59,2025-10-24 05:17:51,transfer,0
U436,U473,12261.88,2025-10-28 02:17:25,transfer,0
U692,U761,12370.33,2025-10-10 15:07:06,transfer,0
U941,U704,6661.96,2025-10-29 18:42:23,transfer,0
U834,U328,3898.43,2025-10-23 22:47:15,payment,0
U726,U548,10227.79,2025-10-03 05:54:54,transfer,0
U300,U513,5747.26,2025-10-29 10:48:14,cash_in,0
U286,U386,12778.36,2025-10-11 19:08:37,cash_in,0
U926,U482,17263.28,2025-10-12 09:06:14,cash_in,0
U125,U558,4945.03,2025-10-10 04:08:23,payment,0
U407,U167,1269.7,2025-10-02 03:57:11,payment,0
U325,U516,10206.72,2025-10-27 13:18:02,transfer,0
U116,U299,2212.07,2025-10-01 07:58:08,transfer,0
U190,U990,14512.55,2025-10-27 12:19:04,transfer,0
U249,U861,2357.03,2025-10-29 02:16:14,transfer,0
U932,U337,182.09,2025-10-28 20:44:51,transfer,0
U928,U34,16876.88,2025-10-03 14:00:57,transfer,0
U693,U330,7517.99,2025-10-09 06:53:38,payment,0
U811,U303,10226.76,2025-10-18 12:05:51,transfer,0
U595,U308,14049.53,2025-10-28 17:21:06,cash_in,0
U697,U467,2957.03,2025-10-14 18:10:35,transfer,0
U227,U588,17513.68,2025-10-27 00:30:01,transfer,0
U866,U88,4698.59,2025-10-26 14:37:45,payment,0
U5,U121,13859.5,2025-10-21 11:43:35,transfer,0
U52,U280,12550.13,2025-10-15 13:54:20,cash_in,0
U34,U527,2305.32,2025-10-15 17:41:24,payment,0
U962,U83,5210.81,2025-10-07 12:47:45,transfer,0
U660,U297,6572.11,2025-10-08 19:02:01,transfer,0
U583,U58,16906.46,2025-10-17 06:01:18,cash_in,0
U24,U470,906.89,2025-10-28 06:47:58,transfer,0
U994,U827,5336.67,2025-10-07 20:02:29,transfer,0
U892,U949,19106.23,2025-10-14 22:21:40,payment,0
U32,U277,13322.13,2025-10-10 04:02:30,transfer,0
U502,U836,683.49,2025-10-21 21:30:05,payment,0
U381,U494,19072.86,2025-10-05 04:41:19,cash_in,0
U700,U954,18199.45,2025-10-25 05:22:34,payment,0
U640,U437,4270.11,2025-10-04 19:10:47,cash_in,0
U126,U396,15238.06,2025-10-19 21:33:33,transfer,0
U698,U322,10023.23,2025-10-05 11:52:57,transfer,0
U718,U143,453.7,2025-10-15 05:43:36,payment,0
U673,U794,18246.62,2025-10-02 11:00:52,transfer,0
U539,U746,19681.15,2025-10-14 22:52:36,transfer,0
U45,U414,3701.63,2025-10-17 09:33:39,payment,0
U791,U194,16540.85,2025-10-19 07:56:10,transfer,0
U26,U744,19130.22,2025-10-19 15:59:33,cash_in,0
U53,U421,9769.03,2025-10-20 01:21:39,cash_in,0
U368,U922,18309.0,2025-10-27 21:36:21,payment,0
U630,U265,19160.19,2025-10-21 04:11:49,payment,0
U301,U671,14116.09,2025-10-20 11:18:30,cash_in,0
U267,U908,7074.65,2025-10-09 02:37:46,transfer,0
U685,U488,13576.5,2025-10-17 02:47:30,payment,0
U637,U312,6069.53,2025-10-20 03:01:25,cash_in,0
U620,U972,15334.43,2025-10-01 09:12:57,transfer,0
U825,U903,11623.85,2025-10-10 01:35:38,transfer,0
U463,U705,2734.52,2025-10-13 07:48:36,payment,0
U809,U377,15579.9,2025-10-14 12:20:16,payment,0
U651,U123,2596.42,2025-10-22 20:37:59,transfer,0
U788,U657,6810.11,2025-10-15 05:57:08,cash_in,0
U513,U554,9880.97,2025-10-04 21:43:17,payment,0
U579,U883,5513.06,2025-10-04 19:43:00,cash_in,0
U293,U330,17669.09,2025-10-13 23:13:35,payment,0
U582,U902,6778.86,2025-10-22 19:24:57,payment,0
U193,U661,6234.64,2025-10-25 01:23:14,cash_in,0
U81,U687,6330.52,2025-10-04 15:08:35,payment,0
U61,U220,861.87,2025-10-03 10:04:35,payment,0
U795,U736,4945.5,2025-10-14 05:01:46,payment,0
U715,U985,17096.47,2025-10-02 01:14:52,payment,0
U436,U270,12282.72,2025-10-29 03:40:58,transfer,0
U4,U705,16862.94,2025-10-29 06:53:05,cash_in,0
U873,U397,9834.0,2025-10-07 16:12:50,transfer,0
U935,U204,13753.9,2025-10-02 04:30:36,payment,0
U961,U198,9829.17,2025-10-27 02:14:13,cash_in,0
U830,U40,8121.8,2025-10-18 04:11:43,payment,0
U516,U934,14053.66,2025-10-22 04:44:57,transfer,0
U359,U823,12273.01,2025-10-13 07:14:32,payment,0
U984,U975,11603.6,2025-10-26 19:54:47,payment,0
U833,U248,19480.68,2025-10-09 10:59:21,payment,0
U127,U605,16100.0,2025-10-18 08:22:13,cash_in,0
U482,U570,16623.47,2025-10-08 09:56:28,transfer,0
U137,U831,17617.57,2025-10-16 23:00:21,payment,0
U581,U476,5649.02,2025-10-11 07:22:20,cash_in,0
U601,U67,19804.75,2025-10-28 20:14:22,payment,0
U476,U52,2005.18,2025-10-09 11:32:32,transfer,0
U428,U735,4205.41,2025-10-14 06:40:43,payment,0
U304,U51,4794.23,2025-10-28 10:51:30,transfer,0
U947,U453,13122.88,2025-10-24 06:10:04,transfer,0
U645,U358,6564.53,2025-10-08 17:30:05,transfer,0
U547,U578,1408.01,2025-10-05 08:31:32,cash_in,0
U409,U178,15500.54,2025-10-15 09:03:59,payment,0
U170,U112,12885.02,2025-10-11 22:20:02,cash_in,0
U421,U214,15283.49,2025-10-29 14:21:04,cash_in,0
U295,U846,5241.52,2025-10-01 08:51:26,transfer,0
U684,U870,6129.3,2025-10-29 15:23:21,transfer,0
